Song Name,Song-url,Artist,Artist-url,Artist Country,Release year
My Mama Said,https://secondhandsongs.com/performance/1120827/versions,8 Bit Arcade,https://secondhandsongs.com/artist/99220,Australia,2020
Näin aina käy,https://secondhandsongs.com/performance/321663/versions,Monika & Aarno Ranisen Orkesteri,https://secondhandsongs.com/artist/43827+68450,Finland,1975
