Song Name,Song-url,Artist,Artist-url,Artist Country,Release year
Lovers (Live a Little Longer),https://secondhandsongs.com/performance/1236030/versions,Cotton Club Singers,https://secondhandsongs.com/artist/158758,Hungary,2005
Lovers (Live a Little Longer),https://secondhandsongs.com/performance/1120831,8 Bit Arcade,https://secondhandsongs.com/artist/99220,Australia,2020
Weet wel wat je doet,https://secondhandsongs.com/performance/600885,Bonnie & José,https://secondhandsongs.com/artist/30245+47204,Netherlands,1985
