Song Name,Song-url,Artist,Artist-url,Artist Country,Release year
I've Been Waiting for You,https://secondhandsongs.com/performance/624966/versions,Connix,https://secondhandsongs.com/artist/120466,Sweden,1976
I've Been Waiting for You,https://secondhandsongs.com/performance/74732/versions,Nashville Train,https://secondhandsongs.com/artist/31456,Sweden,1977
I've Been Waiting for You,https://secondhandsongs.com/performance/1019959/versions,"Gina, Dale Haze & The Champions",https://secondhandsongs.com/artist/125064,Ireland,1977
I've Been Waiting for You,https://secondhandsongs.com/performance/1058470/versions,The Sessionmen(MFP Studio Artists),https://secondhandsongs.com/artist/107640,United Kingdom,1979
I've Been Waiting for You,https://secondhandsongs.com/performance/1236027/versions,Cotton Club Singers,https://secondhandsongs.com/artist/158758,Hungary,2005
I've Been Waiting for You,https://secondhandsongs.com/performance/721446/versions,"Amanda Seyfried, Christine Baranski & Julie Walters",https://secondhandsongs.com/artist/32675+32973+32974,United States,2018
I've Been Waiting for You,https://secondhandsongs.com/performance/1087304/versions,Mazz Murray,https://secondhandsongs.com/artist/176949,United Kingdom,2020
I've Been Waiting for You,https://secondhandsongs.com/performance/75226/versions,Arthur Greenslade & His Orchestra,https://secondhandsongs.com/artist/31594,United Kingdom,1975
I've Been Waiting for You,https://secondhandsongs.com/performance/1326403/versions,Caravelli,https://secondhandsongs.com/artist/41436,France,1980
I've Been Waiting for You,https://secondhandsongs.com/performance/928152/versions,Andy Findon,https://secondhandsongs.com/artist/161279,United Kingdom,2000
I've Been Waiting for You,https://secondhandsongs.com/performance/1120610/versions,8 Bit Arcade,https://secondhandsongs.com/artist/99220,Australia,2020
I've Been Waiting for You,https://secondhandsongs.com/performance/1132912/versions,The Cat and Owl,https://secondhandsongs.com/artist/172944,United Kingdom,2020
I've Been Waiting for You,https://secondhandsongs.com/performance/1474687/versions,The Chapel Hill Duo,https://secondhandsongs.com/artist/121507,United Kingdom,2021
Jag har väntat på dej,https://secondhandsongs.com/performance/970155/versions,Lena Andersson,https://secondhandsongs.com/artist/69733,Sweden,1974
Jag har väntat på dej,https://secondhandsongs.com/performance/970154/versions,Inger Lise,https://secondhandsongs.com/artist/54795,Norway,1975
Jag har väntat på dig,https://secondhandsongs.com/performance/970156/versions,Vikingarna,https://secondhandsongs.com/artist/36452,Sweden,1975
