Album,Original,Song Name,Song-url,Artist,Artist-url,Artist Country,Release year
Super Trouper,The Way Old Friends Do,The Way Old Friends Do,https://secondhandsongs.com/performance/1167105/versions,Rosvikskören,https://secondhandsongs.com/artist/183390,Sweden,2005.0
Super Trouper,The Way Old Friends Do,The Way Old Friends Do,https://secondhandsongs.com/performance/858675/versions,Ralph Napolitano,https://secondhandsongs.com/artist/152448,United States,2005.0
Super Trouper,The Way Old Friends Do,The Way Old Friends Do,https://secondhandsongs.com/performance/852480/versions,Eve Graham,https://secondhandsongs.com/artist/23893,United Kingdom,2006.0
Super Trouper,The Way Old Friends Do,The Way Old Friends Do/Zoals Vrienden Doen,https://secondhandsongs.com/performance/1198282/versions,Annie Schilder met Anja Steur,https://secondhandsongs.com/artist/17173+187552,Netherlands,2007.0
Super Trouper,The Way Old Friends Do,The Way Old Friends Do,https://secondhandsongs.com/performance/774175/versions,Faryl,https://secondhandsongs.com/artist/71818,United Kingdom,2009.0
Super Trouper,The Way Old Friends Do,The Way Old Friends Do,https://secondhandsongs.com/performance/1093164/versions,London Gay Men's Chorus,https://secondhandsongs.com/artist/177349,United Kingdom,2016.0
Super Trouper,The Way Old Friends Do,The Way Old Friends Do,https://secondhandsongs.com/performance/1376034/versions,The Barra MacNeils,https://secondhandsongs.com/artist/81750,Canada,2018.0
Super Trouper,The Way Old Friends Do,The Way Old Friends Do,https://secondhandsongs.com/performance/928171/versions,Andy Findon,https://secondhandsongs.com/artist/161279,United Kingdom,2000.0
Super Trouper,The Way Old Friends Do,The Way Old Friends Do,https://secondhandsongs.com/performance/957823/versions,André Rieu and His Johann Strauss Orchestra,https://secondhandsongs.com/artist/42908,Netherlands,2013.0
Super Trouper,The Way Old Friends Do,Zoals vrienden doen,https://secondhandsongs.com/performance/336738/versions,Bonnie & José,https://secondhandsongs.com/artist/30245+47204,Netherlands,1985.0
Super Trouper,The Way Old Friends Do,The Way Old Friends Do/Zoals Vrienden Doen,https://secondhandsongs.com/performance/1198282/versions,Annie Schilder met Anja Steur,https://secondhandsongs.com/artist/17173+187552,Netherlands,2007.0
Super Trouper,The Way Old Friends Do,Zoals vrienden doen,https://secondhandsongs.com/performance/1444497/versions,Amira [NL],https://secondhandsongs.com/artist/205340,Netherlands,2018.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/377858/versions,Top of the Pops,https://secondhandsongs.com/artist/78114,United Kingdom,1980.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1526736/versions,Springbok,https://secondhandsongs.com/artist/148112,South Africa,1980.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/807978/versions,Brødrene Dal,https://secondhandsongs.com/artist/105621,Norway,1980.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/884894/versions,The Hiltonaires [DE],https://secondhandsongs.com/artist/53910,Germany,1980.0
Super Trouper,The Winner Takes It All,Stars on 45 - Voulez-Vous - S.O.S. - Bang a Boomerang - Money Money - Knowing Me Knowing You - Fern…,https://secondhandsongs.com/performance/600132/versions,Stars on 45,https://secondhandsongs.com/artist/39612,Netherlands,1981.0
Super Trouper,The Winner Takes It All,Stars on 45 Vol.ll,https://secondhandsongs.com/performance/852892/versions,Sound Sensation(Chevron Studio Artists),https://secondhandsongs.com/artist/142016,United Kingdom,1981.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/386042/versions,Kris Morgan,https://secondhandsongs.com/artist/40712,Germany,1981.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/949480/versions,Lonzo & Oscar,https://secondhandsongs.com/artist/55982,United States,1981.0
Super Trouper,The Winner Takes It All,"Chiquitita - Voulez-vous - S.O.S. - Bumerang - Money Money - Knowing Me, Knowing You - Fernando - T…",https://secondhandsongs.com/performance/794198/versions,G.E.S.,https://secondhandsongs.com/artist/143412,Germany,1987.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/309146/versions,Freda',https://secondhandsongs.com/artist/42595,Sweden,1992.0
Super Trouper,The Winner Takes It All,Winner Takes It All,https://secondhandsongs.com/performance/609993/versions,Abbacadabra [GB],https://secondhandsongs.com/artist/118134,United Kingdom,1992.0
Super Trouper,The Winner Takes It All,The Winner Takes It All '92,https://secondhandsongs.com/performance/807994/versions,Axel F.,https://secondhandsongs.com/artist/145308,Germany,1992.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1336061/versions,Lee Towers,https://secondhandsongs.com/artist/26440,Netherlands,1992.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/124201/versions,Beverley Craven,https://secondhandsongs.com/artist/2805,United Kingdom,1993.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1222557/versions,André Schwartz,https://secondhandsongs.com/artist/190549,South Africa,1994.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/344037/versions,Hazell Dean,https://secondhandsongs.com/artist/32810,United Kingdom,1996.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/651232/versions,Trombo Combo,https://secondhandsongs.com/artist/123928,Sweden,1996.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/84926/versions,E-Rotic,https://secondhandsongs.com/artist/34580,Germany,1997.0
Super Trouper,The Winner Takes It All,"Breakup Suite [The Winner Takes It All - Knowning You, Knowing Me - Angeleyes]",https://secondhandsongs.com/performance/1088497/versions,San Francisco Gay Men's Chorus,https://secondhandsongs.com/artist/126580,United States,1997.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1388149/versions,Greenleafs of Washington University,https://secondhandsongs.com/artist/208614,United States,1997.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/549888/versions,Björn Again,https://secondhandsongs.com/artist/7063,Australia,1998.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/687969/versions,Tommy Körberg,https://secondhandsongs.com/artist/37393,Sweden,1998.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/112018/versions,Siobhan McCarthy,https://secondhandsongs.com/artist/41244,Ireland,1999.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/4007/versions,The Corrs,https://secondhandsongs.com/artist/1948,Ireland,1999.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/501185/versions,Angeleyes,https://secondhandsongs.com/artist/102314,Sweden,1999.0
Super Trouper,The Winner Takes It All,Winner Takes It All,https://secondhandsongs.com/performance/1220640/versions,Karen Noble,https://secondhandsongs.com/artist/77678,United Kingdom,1999.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/595894/versions,The BB Band,https://secondhandsongs.com/artist/1253,Belgium,2000.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/687934/versions,Crown Twister(Cleopatra Studio Artists),https://secondhandsongs.com/artist/85808,United States,2000.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/75170/versions,The Black Sweden,https://secondhandsongs.com/artist/31588,Sweden,2000.0
Super Trouper,The Winner Takes It All,The Winner Takes It All - I Hear a Symphony,https://secondhandsongs.com/performance/526816/versions,The Lounge-O-Leers,https://secondhandsongs.com/artist/99921,United States,2000.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/721701/versions,"Mitchell Sigman, Deena Noroian",https://secondhandsongs.com/artist/10433+133264,United States,2001.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/124202/versions,At Vance,https://secondhandsongs.com/artist/17090,Germany,2001.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/157837/versions,Hannah Fury,https://secondhandsongs.com/artist/50501,United States,2001.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/6811/versions,Dana Winner,https://secondhandsongs.com/artist/3013,Belgium,2001.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/425503/versions,Michael Ball,https://secondhandsongs.com/artist/419,United Kingdom,2001.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/826293/versions,Louise Pitre,https://secondhandsongs.com/artist/101897,Canada,2001.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/493635/versions,Queen of Japan,https://secondhandsongs.com/artist/6472,Germany,2002.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1387445/versions,Angelika Milster & The Berlin International Orchestra,https://secondhandsongs.com/artist/43037,Germany,2002.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/87036/versions,Martine McCutcheon,https://secondhandsongs.com/artist/1955,United Kingdom,2002.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/73774/versions,Randal Grave,https://secondhandsongs.com/artist/31151,Brazil,2002.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/153727/versions,Love Hunters,https://secondhandsongs.com/artist/49662,Serbia,2002.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/573322/versions,Jan Gelberman,https://secondhandsongs.com/artist/112850,United States,2002.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/705967/versions,Wildside,https://secondhandsongs.com/artist/266,Italy,2003.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/718055/versions,The Monks of Moramanga,https://secondhandsongs.com/artist/144211,United Kingdom,2003.0
Super Trouper,The Winner Takes It All,Winner Takes It All,https://secondhandsongs.com/performance/955945/versions,Dave Willetts,https://secondhandsongs.com/artist/74864,United Kingdom,2003.0
Super Trouper,The Winner Takes It All,Winner Takes It All,https://secondhandsongs.com/performance/500677/versions,Bernie Nolan,https://secondhandsongs.com/artist/21806,Ireland,2004.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/725145/versions,Pamela McNeill,https://secondhandsongs.com/artist/133807,United States,2004.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/207360/versions,Samantha Fox,https://secondhandsongs.com/artist/9900,United Kingdom,2005.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/159219/versions,Laura Branigan,https://secondhandsongs.com/artist/2851,United States,2005.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/898495/versions,Cídia e Dan,https://secondhandsongs.com/artist/32255,Brazil,2006.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/77417/versions,Anne Sofie von Otter,https://secondhandsongs.com/artist/14331,Sweden,2006.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/433944/versions,Rajaton with Lahti Symphony Orchestra,https://secondhandsongs.com/artist/57208+57209,Finland,2006.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/219598/versions,Lisa Stokke & Kringkastingsorkesteret,https://secondhandsongs.com/artist/41248+97625,Norway,2006.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/449247/versions,Riff Raff,https://secondhandsongs.com/artist/96936,Germany,2006.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/791117/versions,Karen Mason,https://secondhandsongs.com/artist/77126,United States,2006.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/808004/versions,Sweetbox,https://secondhandsongs.com/artist/2754,Germany,2006.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1237278/versions,Cotton Club Singers,https://secondhandsongs.com/artist/158758,Hungary,2006.0
Super Trouper,The Winner Takes It All,Winner Takes It All,https://secondhandsongs.com/performance/1296545/versions,Studio 99,https://secondhandsongs.com/artist/124887,United Kingdom,2006.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1335048/versions,Rúzsa Magdolna,https://secondhandsongs.com/artist/202475,Hungary,2006.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/675178/versions,Adagio [HU],https://secondhandsongs.com/artist/122024,Hungary,2007.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/500488/versions,Bambi [BNB],https://secondhandsongs.com/artist/102209,United States,2007.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/687914/versions,Avid All Stars,https://secondhandsongs.com/artist/54751,United Kingdom,2007.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/952305/versions,Black ABBA(Norma Lewis),https://secondhandsongs.com/artist/145408,United Kingdom,2008.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/78329/versions,Meryl Streep,https://secondhandsongs.com/artist/32674,United States,2008.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/822310/versions,Thanh Bui,https://secondhandsongs.com/artist/147261,Australia,2008.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/236563/versions,Maria Arredondo,https://secondhandsongs.com/artist/49604,Norway,2008.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1372193/versions,Nicola,https://secondhandsongs.com/artist/206575,Romania,2009.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/198264/versions,Susan Wong,https://secondhandsongs.com/artist/35596,Hong Kong,2009.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/702448/versions,Julie Forsyth,https://secondhandsongs.com/artist/46458,United Kingdom,2009.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/124206/versions,John Barrowman,https://secondhandsongs.com/artist/22466,United Kingdom,2010.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/899211/versions,Anna Saeki - Tangoloco,https://secondhandsongs.com/artist/157473+157474,Japan,2010.0
Super Trouper,The Winner Takes It All,Winner Takes It All,https://secondhandsongs.com/performance/243550/versions,Di Leva,https://secondhandsongs.com/artist/66443,Sweden,2010.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/602401/versions,Peter & Matilda,https://secondhandsongs.com/artist/115942,Sweden,2010.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/431655/versions,Jessica Pilnäs,https://secondhandsongs.com/artist/94946,Sweden,2011.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/448159/versions,Solveig Slettahjell,https://secondhandsongs.com/artist/96790,Norway,2011.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1445153/versions,Patrick Stanke,https://secondhandsongs.com/artist/211092,Germany,2011.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/704011/versions,Rebecca Storm,https://secondhandsongs.com/artist/76788,United Kingdom,2011.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1208277/versions,Reinxeed,https://secondhandsongs.com/artist/63592,Sweden,2011.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/717795/versions,Blandine Aggery,https://secondhandsongs.com/artist/132612,France,2012.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/303425/versions,The Vaccines,https://secondhandsongs.com/artist/55964,United Kingdom,2012.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/637813/versions,Berk & The Virtual Band,https://secondhandsongs.com/artist/57113,Spain,2012.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/243411/versions,Susan Boyle,https://secondhandsongs.com/artist/40574,United Kingdom,2012.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1356166/versions,Eden [Sunset],https://secondhandsongs.com/artist/130026,Germany,2012.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/598907/versions,Eli van der Eynden,https://secondhandsongs.com/artist/116353,Norway,2012.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/271603/versions,Valentina Ducros,https://secondhandsongs.com/artist/71496,Italy,2013.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/492647/versions,Marina Prior,https://secondhandsongs.com/artist/101371,Australia,2013.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1511481/versions,Sarah Dawn Finer,https://secondhandsongs.com/artist/212444,Sweden,2013.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/345437/versions,Anu Junnonen,https://secondhandsongs.com/artist/83697,Belgium,2014.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/655959/versions,Glee Cast,https://secondhandsongs.com/artist/55509,United States,2015.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/807835/versions,Naomi Price,https://secondhandsongs.com/artist/125685,Australia,2015.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1121790/versions,Rob Lundgren with Gisha Djordjevic,https://secondhandsongs.com/artist/114130+179453,Sweden,2016.0
Super Trouper,The Winner Takes It All,ABBA Medley,https://secondhandsongs.com/performance/1511488/versions,"Lindiwe Bungane, Corlea, Jospeh Clark, Timothy Moloi & Jannie Moolman",https://secondhandsongs.com/artist/64902+197976+224566+224625+224628,Zambia,2016.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/864264/versions,Saara Aalto,https://secondhandsongs.com/artist/140182,Finland,2016.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/635713/versions,Stefanie Schlesinger,https://secondhandsongs.com/artist/121904,Germany,2017.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/574736/versions,Carla Bruni,https://secondhandsongs.com/artist/19017,Italy,2017.0
Super Trouper,The Winner Takes It All,Disco Medley,https://secondhandsongs.com/performance/633894/versions,Peter Hollens feat. Bailey Pelkman,https://secondhandsongs.com/artist/93052+121401,United States,2017.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/711937/versions,Jane McDonald,https://secondhandsongs.com/artist/5454,United Kingdom,2018.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/745285/versions,Cher,https://secondhandsongs.com/artist/45,United States,2018.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1361341/versions,Touch of Class [ZA],https://secondhandsongs.com/artist/181627,South Africa,2019.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1087306/versions,Mazz Murray,https://secondhandsongs.com/artist/176949,United Kingdom,2020.0
Super Trouper,The Winner Takes It All,Take a Chance on Me - Waterloo - Mamma mia - The Winner Takes It All - Dancing Queen,https://secondhandsongs.com/performance/1110332/versions,Jared Halley,https://secondhandsongs.com/artist/96553,United States,2020.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1459762/versions,Landa,https://secondhandsongs.com/artist/100224,United Kingdom,2021.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1327144/versions,Nienke Fitters,https://secondhandsongs.com/artist/201433,Netherlands,2021.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1213142/versions,Paul Canning,https://secondhandsongs.com/artist/140633,United Kingdom,2021.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1511448/versions,Timo Räisänen,https://secondhandsongs.com/artist/50225,Sweden,2021.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1289504/versions,King Dude,https://secondhandsongs.com/artist/177607,United States,2021.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1475913/versions,Victoria May,https://secondhandsongs.com/artist/217215,Argentina,2021.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1304620/versions,Jae Hall,https://secondhandsongs.com/artist/175409,United Kingdom,2021.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1347738/versions,Jamie Hannah,https://secondhandsongs.com/artist/204033,United Kingdom,2021.0
Super Trouper,The Winner Takes It All,Winner Takes It All,https://secondhandsongs.com/performance/1309695/versions,Stories feat. Phoebe Katis,https://secondhandsongs.com/artist/112395+199794,United States,2022.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1414652/versions,Megan McKenna,https://secondhandsongs.com/artist/158056,United Kingdom,2022.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1395518/versions,Caleb Hyles,https://secondhandsongs.com/artist/77796,United States,2022.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1446126/versions,Harriet,https://secondhandsongs.com/artist/103760,United Kingdom,2022.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1503682/versions,Iam Tongi,https://secondhandsongs.com/artist/223709,United States,2023.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/257499/versions,Caravelli,https://secondhandsongs.com/artist/41436,France,1980.0
Super Trouper,The Winner Takes It All,Winner Takes It All,https://secondhandsongs.com/performance/538506/versions,Jørgen Ingmann,https://secondhandsongs.com/artist/9089,Denmark,1980.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/47140/versions,The Shadows [GB],https://secondhandsongs.com/artist/346,United Kingdom,1981.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/151949/versions,Fausto Papetti,https://secondhandsongs.com/artist/41158,Italy,1981.0
Super Trouper,The Winner Takes It All,The Winner Takes It All / Super Trouper,https://secondhandsongs.com/performance/152577/versions,Le grand orchestre de Paul Mauriat,https://secondhandsongs.com/artist/21587,France,1981.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1086984/versions,Pedrinho Mattar,https://secondhandsongs.com/artist/158635,Brazil,1981.0
Super Trouper,The Winner Takes It All,Chiquitita - I Have a Dream - Winner Takes it All - Thank You for the Music,https://secondhandsongs.com/performance/1248650/versions,Phil Kelsall,https://secondhandsongs.com/artist/193059,United Kingdom,1981.0
Super Trouper,The Winner Takes It All,The Winner Takes It All (Bravo! tu as gagné),https://secondhandsongs.com/performance/1316271/versions,Franck Pourcel,https://secondhandsongs.com/artist/23317,France,1981.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1336651/versions,Orchester Kai Warner,https://secondhandsongs.com/artist/62620,Germany,1981.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1520732/versions,Günter Noris,https://secondhandsongs.com/artist/64285,Germany,1981.0
Super Trouper,The Winner Takes It All,Winner Takes It All,https://secondhandsongs.com/performance/1231554/versions,The Brighouse & Rastrick Band,https://secondhandsongs.com/artist/22223,United Kingdom,1983.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1343247/versions,Carl Doy,https://secondhandsongs.com/artist/102358,New Zealand,1984.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1037215/versions,Hot Lips Big Band,https://secondhandsongs.com/artist/108522,Sweden,1985.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/152977/versions,Lars Roos,https://secondhandsongs.com/artist/41891,Sweden,1988.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1472320/versions,Peter Hanzely,https://secondhandsongs.com/artist/202413,Slovakia,1989.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/933774/versions,The Munich Philharmonic Orchestra,https://secondhandsongs.com/artist/101335,Germany,1991.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/568322/versions,Simons,https://secondhandsongs.com/artist/95851,Sweden,1992.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/457725/versions,Richard Clayderman,https://secondhandsongs.com/artist/5331,France,1993.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/795028/versions,Klaus Wunderlich,https://secondhandsongs.com/artist/10791,Germany,1994.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/621043/versions,The Gary Tesca Orchestra,https://secondhandsongs.com/artist/831,Netherlands,1995.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/928150/versions,Andy Findon,https://secondhandsongs.com/artist/161279,United Kingdom,2000.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/535352/versions,James Last,https://secondhandsongs.com/artist/7540,Germany,2001.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1299687/versions,Havasi Balázs,https://secondhandsongs.com/artist/146691,Hungary,2001.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1022101/versions,Jean-François Maljean,https://secondhandsongs.com/artist/147688,Belgium,2002.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/914349/versions,The Staffan William-Olsson Trio,https://secondhandsongs.com/artist/82684,Norway,2002.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/119994/versions,Eduardo Lages,https://secondhandsongs.com/artist/42439,Brazil,2006.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1407479/versions,Christophe Lartilleux,https://secondhandsongs.com/artist/211132,France,2006.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/528678/versions,Sweet Little Band,https://secondhandsongs.com/artist/71051,Argentina,2007.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/844381/versions,Babies & Kids,https://secondhandsongs.com/artist/104297,Argentina,2008.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1113261/versions,Yoga Pop Ups,https://secondhandsongs.com/artist/178865,United States,2011.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/1021502/versions,Sungha Jung,https://secondhandsongs.com/artist/171000,South Korea,2011.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/626037/versions,John Livingston,https://secondhandsongs.com/artist/120566,United States,2011.0
Super Trouper,The Winner Takes It All,The Winner Takes It All,https://secondhandsongs.com/performance/229712/versions,Siddhi J Sundt,https://secondhandsongs.com/artist/64045,Sweden,2012.0
