Song Name,Song-url,Artist,Artist-url,Artist Country,Release year
"Breakup Suite [The Winner Takes It All - Knowning You, Knowing Me - Angeleyes]",https://secondhandsongs.com/performance/1088497/versions,San Francisco Gay Men's Chorus,https://secondhandsongs.com/artist/126580,United States,1997
Angel Eyes,https://secondhandsongs.com/performance/84927/versions,E-Rotic,https://secondhandsongs.com/artist/34580,Germany,1997
Angel Eyes,https://secondhandsongs.com/performance/610505/versions,Abbacadabra [GB],https://secondhandsongs.com/artist/118134,United Kingdom,1997
Angel Eyes,https://secondhandsongs.com/performance/41546/versions,The Czars,https://secondhandsongs.com/artist/8110,United States,2005
Angel Eyes,https://secondhandsongs.com/performance/1296556/versions,Studio 99,https://secondhandsongs.com/artist/124887,United Kingdom,2006
Angel Eyes,https://secondhandsongs.com/performance/434333/versions,John Grant,https://secondhandsongs.com/artist/57648,United States,2011
Angel Eyes,https://secondhandsongs.com/performance/721443/versions,"Julie Walters, Christine Baranski & Amanda Seyfried",https://secondhandsongs.com/artist/32675+32973+32974,United Kingdom,2018
Angel Eyes,https://secondhandsongs.com/performance/538883/versions,Jørgen Ingmann,https://secondhandsongs.com/artist/9089,Denmark,1979
Angeleyes,https://secondhandsongs.com/submission/168839,8-Bit Arcade,https://secondhandsongs.com/artist/99220,Australia,2022
