Song Name,Song-url,Artist,Artist-url,Artist Country,Release year
The King Has Lost His Crown,https://secondhandsongs.com/performance/344050/versions,Hazell Dean,https://secondhandsongs.com/artist/32810,United Kingdom,1996
The King Has Lost His Crown,https://secondhandsongs.com/performance/1120780,8 Bit Arcade,https://secondhandsongs.com/artist/99220,Australia,2020
