Song Name,Song-url,Artist,Artist-url,Artist Country,Release year
Super Trouper,https://secondhandsongs.com/performance/1191519/versions,The Bashful Vigilantes,https://secondhandsongs.com/artist/185599,United States,2017
Mamma mia Medley,https://secondhandsongs.com/performance/735880/versions,Anthem Lights,https://secondhandsongs.com/artist/87855,United States,2018
Super Trouper,https://secondhandsongs.com/performance/1521742/versions,Kids United [FR],https://secondhandsongs.com/artist/93893,France,2019
Super Trouper,https://secondhandsongs.com/performance/1206683/versions,The Baseballs,https://secondhandsongs.com/artist/40474,Germany,2021
Super Trouper,https://secondhandsongs.com/performance/1227798/versions,Psychotic Youth,https://secondhandsongs.com/artist/15072,Sweden,2021
Super Trouper,https://secondhandsongs.com/performance/1451071/versions,Martial Simon,https://secondhandsongs.com/artist/216721,United States,2023
Super Trouper,https://secondhandsongs.com/performance/104502/versions,Jørgen Ingmann,https://secondhandsongs.com/artist/9089,Denmark,1981
The Winner Takes It All / Super Trouper,https://secondhandsongs.com/performance/152577/versions,Le grand orchestre de Paul Mauriat,https://secondhandsongs.com/artist/21587,France,1981
Super Trouper,https://secondhandsongs.com/performance/256218/versions,Caravelli,https://secondhandsongs.com/artist/41436,France,1981
Super Trouper,https://secondhandsongs.com/performance/1316267/versions,Franck Pourcel,https://secondhandsongs.com/artist/23317,France,1981
Super Trouper,https://secondhandsongs.com/performance/1231542/versions,The Brighouse & Rastrick Band,https://secondhandsongs.com/artist/22223,United Kingdom,1983
Super Trouper,https://secondhandsongs.com/performance/457730/versions,Richard Clayderman,https://secondhandsongs.com/artist/5331,France,1993
Super Trouper,https://secondhandsongs.com/performance/795015/versions,Klaus Wunderlich,https://secondhandsongs.com/artist/10791,Germany,1994
Super Trouper,https://secondhandsongs.com/performance/621044/versions,The Gary Tesca Orchestra,https://secondhandsongs.com/artist/831,Netherlands,1995
Super Trouper,https://secondhandsongs.com/performance/1275030/versions,Munich Symphonic Sound Orchestra,https://secondhandsongs.com/artist/61876,Germany,2005
Super Trouper,https://secondhandsongs.com/performance/528677/versions,Sweet Little Band,https://secondhandsongs.com/artist/71051,Argentina,2007
Super Trouper,https://secondhandsongs.com/performance/844399/versions,Babies & Kids,https://secondhandsongs.com/artist/104297,Argentina,2008
Super Trouper,https://secondhandsongs.com/performance/1113270/versions,Yoga Pop Ups,https://secondhandsongs.com/artist/178865,United States,2011
Super Trouper,https://secondhandsongs.com/performance/1137918/versions,Judson Mancebo,https://secondhandsongs.com/artist/180173,Brazil,2013
Super Trouper,https://secondhandsongs.com/performance/733519/versions,Pražské smyčce(Jan Hrábek),https://secondhandsongs.com/artist/135053,Czech Republic,2014
Super Trouper,https://secondhandsongs.com/performance/806536/versions,Piano Dreamers,https://secondhandsongs.com/artist/128117,United States,2018
Super Trouper,https://secondhandsongs.com/performance/819891/versions,Acoustic Heartstrings,https://secondhandsongs.com/artist/146787,United States,2018
Super Trouper,https://secondhandsongs.com/performance/847931/versions,Midnite String Quartet,https://secondhandsongs.com/artist/122863,Italy,2019
Super Trouper,https://secondhandsongs.com/performance/1120555/versions,8 Bit Arcade,https://secondhandsongs.com/artist/99220,Australia,2020
Super Trouper,https://secondhandsongs.com/performance/808165/versions,"Carolin Fortenbacher, Annette Wimmer, Annika Bruhns & Ensemble",https://secondhandsongs.com/artist/100582+111992+145286+145341,Germany,2004
Super Trouper,https://secondhandsongs.com/performance/484164/versions,Julia Lindholm,https://secondhandsongs.com/artist/98590,Sweden,2016
Pehli pehli preet,https://secondhandsongs.com/performance/769152/versions,Salma & Sabina Agha,https://secondhandsongs.com/artist/139805+139806,India,1981
Super amor,https://secondhandsongs.com/performance/660225/versions,Perla,https://secondhandsongs.com/artist/48869,Paraguay,1981
