Song Name,Song-url,Artist,Artist-url,Artist Country,Release year
People Need Love,https://secondhandsongs.com/performance/74731/versions,Nashville Train,https://secondhandsongs.com/artist/31456,Sweden,1977
People Need Love,https://secondhandsongs.com/performance/88603/versions,Magic Guitar,https://secondhandsongs.com/artist/184905,Australia,1976
People Need Love,https://secondhandsongs.com/performance/1037218/versions,Hot Lips Big Band,https://secondhandsongs.com/artist/108522,Sweden,1985
People Need Love,https://secondhandsongs.com/performance/844390/versions,Babies & Kids,https://secondhandsongs.com/artist/104297,Argentina,2008
People Need Love,https://secondhandsongs.com/performance/1120817/versions,8 Bit Arcade,https://secondhandsongs.com/artist/99220,Australia,2020
Tarvitaan mies tarvitaan nainen,https://secondhandsongs.com/performance/778649/versions,Matti Esko,https://secondhandsongs.com/artist/82744,Finland,1973
Tarvitaan mies tarvitaan nainen,https://secondhandsongs.com/performance/827318/versions,Jean S.,https://secondhandsongs.com/artist/60036,Finland,2012
Venga el amor,https://secondhandsongs.com/performance/1369563/versions,Bruno Lomas,https://secondhandsongs.com/artist/96899,Spain,1973
