Song Name,Song-url,Artist,Artist-url,Artist Country,Release year
"Nina, Pretty Ballerina",https://secondhandsongs.com/performance/553899/versions,Pretty Maid Company,https://secondhandsongs.com/artist/109738,Germany,1977
"Nina, Pretty Ballerina",https://secondhandsongs.com/performance/1037246/versions,Hot Lips Big Band,https://secondhandsongs.com/artist/108522,Sweden,1987
"Nina, fina ballerina - M-M-M-M-Marilyn - Oh! Carol",https://secondhandsongs.com/performance/690628/versions,Lasse Green(Peter Himmelstrand),https://secondhandsongs.com/artist/55131,Sweden,1975
"Nina, Pretty Ballerina",https://secondhandsongs.com/performance/88601/versions,Moog,https://secondhandsongs.com/artist/184905,Australia,1976
"I Do, I Do, I Do, I Do - Mamma Mia - Fernando - Honey, Honey - So Long - Waterloo - Nina, Pretty Ba…",https://secondhandsongs.com/performance/224158/versions,Alojz Bouda,https://secondhandsongs.com/artist/63073,Slovakia,1977
"Nina, Pretty Ballerina",https://secondhandsongs.com/performance/1120840/versions,8 Bit Arcade,https://secondhandsongs.com/artist/99220,Australia,2020
"Nina, pikku ballerina",https://secondhandsongs.com/performance/365239/versions,Danny [FI],https://secondhandsongs.com/artist/25752,Finland,1977
"Nina, fina ballerina",https://secondhandsongs.com/performance/682278/versions,Jigs,https://secondhandsongs.com/artist/104052,Sweden,1974
"Nina, fina ballerina",https://secondhandsongs.com/performance/1525545/versions,Drifters [SE],https://secondhandsongs.com/artist/111995,Sweden,2011
