Song Name,Song-url,Artist,Artist-url,Artist Country,Release year
I'm a Marionette,https://secondhandsongs.com/performance/682771/versions,Melissa Langton,https://secondhandsongs.com/artist/122378,Australia,2002
I'm a Marionette,https://secondhandsongs.com/performance/273687/versions,Ghost [SE],https://secondhandsongs.com/artist/63593,Sweden,2013
I'm a Marionette,https://secondhandsongs.com/performance/1120776/versions,8 Bit Arcade,https://secondhandsongs.com/artist/99220,Australia,2020
Lâchez mes cassettes,https://secondhandsongs.com/performance/37805/versions,Daniel Balavoine & Marie-France Roussel,https://secondhandsongs.com/artist/1033+19033,France,1983
